geneID	LG	start	stop	strand	biotype
100696983	NC_031977.1	24366147	24370400	-	protein_coding
106098296	NC_031977.1	24373172	24375786	-	pseudogene
100697517	NC_031977.1	24387872	24391396	-	protein_coding
100697252	NC_031977.1	24397698	24402177	-	protein_coding
100701823	NC_031977.1	24407884	24408741	-	protein_coding
100702095	NC_031977.1	24411713	24417905	+	protein_coding
100697789	NC_031977.1	24423779	24442532	+	protein_coding
100698053	NC_031977.1	24443621	24458003	+	protein_coding
100698320	NC_031977.1	24459631	24465228	+	protein_coding
100702358	NC_031977.1	24465082	24479019	-	protein_coding
109204539	NC_031977.1	24485819	24494772	+	lncRNA
100698581	NC_031977.1	24531071	24536251	-	protein_coding
100698852	NC_031977.1	24537806	24542188	-	protein_coding
100702628	NC_031977.1	24542367	24554487	+	protein_coding
100699120	NC_031977.1	24557928	24755732	-	protein_coding
102076212	NC_031977.1	24641323	24647853	+	lncRNA
100699387	NC_031977.1	24764476	24770051	-	protein_coding
100702897	NC_031977.1	24770645	24783810	-	protein_coding
100703164	NC_031977.1	24783613	24797512	+	protein_coding
100703435	NC_031977.1	24798403	24801750	-	protein_coding
100703710	NC_031977.1	24805530	24853394	+	protein_coding
102077824	NC_031977.1	24875305	24878887	+	protein_coding
100703979	NC_031977.1	24880135	24910977	-	protein_coding
100704249	NC_031977.1	24911887	24913335	-	protein_coding
100699659	NC_031977.1	24914451	24932547	-	protein_coding
100704521	NC_031977.1	24935279	24992211	+	protein_coding
100699926	NC_031977.1	24992873	25113297	+	protein_coding
109204580	NC_031977.1	25014760	25016527	+	protein_coding
109204579	NC_031977.1	25043996	25045785	-	protein_coding
102078649	NC_031977.1	25113343	25147298	-	protein_coding
100700194	NC_031977.1	25161015	25211929	-	protein_coding
100700470	NC_031977.1	25240967	25254921	+	protein_coding
100700736	NC_031977.1	25262026	25277605	-	protein_coding
100704790	NC_031977.1	25283082	25401993	+	protein_coding
100705226	NC_031977.1	25464803	25467124	-	protein_coding
100701006	NC_031977.1	25470113	25483871	+	protein_coding
100705494	NC_031977.1	25486479	25493869	+	protein_coding
100701281	NC_031977.1	25494654	25501146	-	protein_coding
100705757	NC_031977.1	25508661	25525798	-	protein_coding
100706017	NC_031977.1	25529034	25577857	-	protein_coding
100706278	NC_031977.1	25579474	25585913	+	protein_coding
100701553	NC_031977.1	25586007	25590204	+	protein_coding
100534400	NC_031977.1	25596675	25625766	+	protein_coding
100706818	NC_031977.1	25628102	25631618	-	protein_coding
100701824	NC_031977.1	25638899	25645800	+	protein_coding
100702096	NC_031977.1	25646278	25657201	+	protein_coding
100702359	NC_031977.1	25657697	25663410	+	protein_coding
109204374	NC_031977.1	25668022	25670063	-	protein_coding
109204373	NC_031977.1	25669965	25673823	-	protein_coding
109204385	NC_031977.1	25694143	25694787	-	protein_coding
109204387	NC_031977.1	25696287	25697469	-	lncRNA
109204386	NC_031977.1	25697473	25699158	-	protein_coding
100707083	NC_031977.1	25711743	25713387	+	protein_coding
100702629	NC_031977.1	25892684	25998334	-	protein_coding
100702898	NC_031977.1	26058382	26281097	-	protein_coding
100703165	NC_031977.1	26282421	26286225	+	protein_coding
100703436	NC_031977.1	26286407	26299228	+	protein_coding
100703711	NC_031977.1	26299640	26302897	-	protein_coding
100707354	NC_031977.1	26308555	26313159	+	protein_coding
100707618	NC_031977.1	26313224	26317565	-	protein_coding
100708162	NC_031977.1	26329083	26333154	-	protein_coding
100708704	NC_031977.1	26335239	26336929	-	protein_coding
100703980	NC_031977.1	26340402	26346960	-	protein_coding
100704250	NC_031977.1	26349851	26362653	-	protein_coding
100708974	NC_031977.1	26367185	26373842	+	protein_coding
100709431	NC_031977.1	26374951	26375828	-	protein_coding
100709702	NC_031977.1	26377097	26379172	-	protein_coding
100704522	NC_031977.1	26380770	26390959	+	protein_coding
100704791	NC_031977.1	26395077	26405140	+	protein_coding
100705061	NC_031977.1	26416136	26420158	+	protein_coding
100705325	NC_031977.1	26446460	26467311	+	protein_coding
100705592	NC_031977.1	26470243	26483069	-	protein_coding
100709974	NC_031977.1	26485031	26489371	+	protein_coding
100705853	NC_031977.1	26494402	26501688	-	protein_coding
100706120	NC_031977.1	26505857	26515338	-	protein_coding
100710241	NC_031977.1	26516519	26538309	-	protein_coding
100710498	NC_031977.1	26539150	26546814	-	protein_coding
109204544	NC_031977.1	26547192	26550403	+	lncRNA
100710766	NC_031977.1	26548423	26554116	-	protein_coding
100707559	NC_031977.1	26553520	26604038	+	protein_coding
100707298	NC_031977.1	26606373	26622424	-	protein_coding
100698603	NC_031977.1	26627070	26650206	+	protein_coding
100698340	NC_031977.1	26651575	26713194	-	protein_coding
109204550	NC_031977.1	26697534	26718970	+	lncRNA
100707032	NC_031977.1	26722512	26728416	-	protein_coding
100698073	NC_031977.1	26738912	26749157	-	protein_coding
100706762	NC_031977.1	26750948	26787099	+	protein_coding
100697808	NC_031977.1	26789367	26851688	-	protein_coding
100697537	NC_031977.1	26869092	26973531	+	protein_coding
100697274	NC_031977.1	27026316	27091416	-	protein_coding
100706490	NC_031977.1	27092386	27103732	-	protein_coding
100706226	NC_031977.1	27109210	27114443	+	protein_coding
100697004	NC_031977.1	27123219	27134586	-	protein_coding
100696736	NC_031977.1	27141021	27160619	+	protein_coding
100696466	NC_031977.1	27160910	27176900	+	protein_coding
100705958	NC_031977.1	27182555	27185315	+	protein_coding
100705698	NC_031977.1	27185638	27188855	-	protein_coding
100705436	NC_031977.1	27190118	27193915	-	protein_coding
100705166	NC_031977.1	27194266	27196945	-	protein_coding
100704897	NC_031977.1	27214775	27227498	+	protein_coding
100696201	NC_031977.1	27228189	27238153	-	protein_coding
100704442	NC_031977.1	27288860	27293571	+	protein_coding
100704176	NC_031977.1	27306259	27313466	+	protein_coding
100703906	NC_031977.1	27327134	27334104	-	protein_coding
100703635	NC_031977.1	27338782	27381687	-	protein_coding
100695943	NC_031977.1	27382871	27443802	-	protein_coding
109204600	NC_031977.1	27428850	27440283	+	lncRNA
109204418	NC_031977.1	27460668	27462197	+	protein_coding
109204601	NC_031977.1	27473951	27475072	-	protein_coding
109204602	NC_031977.1	27479193	27489093	-	protein_coding
109204513	NC_031977.1	27490392	27491656	-	lncRNA
109204635	NC_031977.1	27507617	27511783	+	lncRNA
109204663	NC_031977.1	27536415	27538513	-	lncRNA
100703360	NC_031977.1	27538544	27547585	-	protein_coding
100703090	NC_031977.1	27558500	27559654	-	protein_coding
102078513	NC_031977.1	27563486	27564766	+	protein_coding
106098658	NC_031977.1	27578756	27580634	+	lncRNA
106098657	NC_031977.1	27586493	27587989	+	protein_coding
100695152	NC_031977.1	27595265	27628560	-	protein_coding
109204577	NC_031977.1	27600713	27602065	+	protein_coding
102078604	NC_031977.1	27628562	27638495	+	protein_coding
100694883	NC_031977.1	27641875	27644757	+	protein_coding
100694621	NC_031977.1	27649973	27655778	+	protein_coding
109204563	NC_031977.1	27658408	27672584	-	lncRNA
100694081	NC_031977.1	27672368	27853882	+	protein_coding
109204674	NC_031977.1	27765520	27765601	-	tRNA
100702825	NC_031977.1	27849025	27850479	-	protein_coding
109194182	NC_031977.1	27855356	27864152	-	protein_coding
100693807	NC_031977.1	27864462	27875008	+	protein_coding
100702557	NC_031977.1	27875944	27879165	+	protein_coding
102080856	NC_031977.1	27881691	27889074	+	lncRNA
100693546	NC_031977.1	27898579	27961081	+	protein_coding
106098661	NC_031977.1	27918453	27919780	-	lncRNA
100702287	NC_031977.1	27963086	27998649	+	protein_coding
100693273	NC_031977.1	28003486	28020642	+	protein_coding
109194497	NC_031977.1	28020798	28024502	+	lncRNA
102081988	NC_031977.1	28026204	28031392	-	protein_coding
100701750	NC_031977.1	28033663	28036734	-	protein_coding
100693005	NC_031977.1	28037959	28049759	-	protein_coding
100692732	NC_031977.1	28053195	28082040	+	protein_coding
100701477	NC_031977.1	28083847	28094061	+	protein_coding
100701026	NC_031977.1	28095112	28103553	+	protein_coding
100692463	NC_031977.1	28117367	28119242	-	protein_coding
100700755	NC_031977.1	28120858	28145949	+	protein_coding
100692194	NC_031977.1	28147359	28172348	+	protein_coding
100691925	NC_031977.1	28174325	28177300	+	protein_coding
100700489	NC_031977.1	28178191	28187849	+	protein_coding
100700212	NC_031977.1	28190902	28195629	+	protein_coding
100699943	NC_031977.1	28195998	28198417	+	protein_coding
100699676	NC_031977.1	28198394	28201881	-	protein_coding
100699406	NC_031977.1	28202020	28209137	+	protein_coding
100699139	NC_031977.1	28215892	28222531	+	protein_coding
100698873	NC_031977.1	28224594	28226899	-	protein_coding
100698602	NC_031977.1	28227723	28233388	-	protein_coding
100691658	NC_031977.1	28233617	28237260	-	protein_coding
100698339	NC_031977.1	28238740	28248781	+	protein_coding
100698072	NC_031977.1	28249837	28275605	-	protein_coding
100697807	NC_031977.1	28280327	28292885	+	protein_coding
100697536	NC_031977.1	28294474	28306765	+	protein_coding
100691387	NC_031977.1	28308823	28338785	+	protein_coding
100697273	NC_031977.1	28339209	28361406	+	protein_coding
102077224	NC_031977.1	28365867	28380268	+	protein_coding
100697003	NC_031977.1	28382810	28386808	-	protein_coding
100696465	NC_031977.1	28386984	28415975	+	protein_coding
100696735	NC_031977.1	28396743	28399611	-	protein_coding
100696200	NC_031977.1	28456420	28469599	-	protein_coding
100691119	NC_031977.1	28493527	28497608	-	protein_coding
100690857	NC_031977.1	28499823	28505851	-	protein_coding
100690582	NC_031977.1	28507801	28511309	-	protein_coding
100690312	NC_031977.1	28511574	28518739	+	protein_coding
100690044	NC_031977.1	28518926	28564759	+	protein_coding
100689774	NC_031977.1	28565620	28577442	+	protein_coding
100695942	NC_031977.1	28578667	28583623	-	protein_coding
100695674	NC_031977.1	28584516	28590517	-	protein_coding
100695414	NC_031977.1	28595422	28599662	+	protein_coding
106098660	NC_031977.1	28600978	28608564	+	protein_coding
106098659	NC_031977.1	28605229	28608564	+	protein_coding
100712395	NC_031977.1	28610427	28618026	-	protein_coding
100712125	NC_031977.1	28620574	28641152	+	protein_coding
100711857	NC_031977.1	28648201	28655337	+	protein_coding
100711590	NC_031977.1	28659573	28667656	+	protein_coding
100711318	NC_031977.1	28673255	28696923	+	protein_coding
100695151	NC_031977.1	28699644	28705685	+	protein_coding
100694882	NC_031977.1	28706405	28724097	+	protein_coding
102080584	NC_031977.1	28741283	28838898	-	protein_coding
100694620	NC_031977.1	28844242	28857205	+	protein_coding
100705372	NC_031977.1	28907593	28923306	-	protein_coding
100705638	NC_031977.1	28925738	28933465	-	protein_coding
109204633	NC_031977.1	28946803	28953297	-	protein_coding
109204585	NC_031977.1	28986639	28990989	-	protein_coding
109204586	NC_031977.1	28991024	28997592	-	lncRNA
102080901	NC_031977.1	29023833	29030296	+	protein_coding
102080998	NC_031977.1	29037790	29057534	-	protein_coding
100706171	NC_031977.1	29061689	29072714	-	protein_coding
100704837	NC_031977.1	29079057	29081012	+	protein_coding
100706430	NC_031977.1	29082436	29100909	-	protein_coding
102078551	NC_031977.1	29101034	29107470	-	protein_coding
100706698	NC_031977.1	29109779	29167831	+	protein_coding
106096909	NC_031977.1	29144384	29147578	-	lncRNA
100706968	NC_031977.1	29170176	29177454	+	protein_coding
100707232	NC_031977.1	29180010	29193537	-	protein_coding
100707494	NC_031977.1	29195751	29198950	-	protein_coding
102079174	NC_031977.1	29201016	29211654	+	protein_coding
109204622	NC_031977.1	29205924	29206985	-	lncRNA
100705107	NC_031977.1	29213380	29219518	+	protein_coding
102079417	NC_031977.1	29225654	29239801	+	protein_coding
100708031	NC_031977.1	29240175	29253699	-	protein_coding
102079602	NC_031977.1	29267408	29285058	-	protein_coding
102079717	NC_031977.1	29297487	29322582	-	protein_coding
102080064	NC_031977.1	29326888	29331048	+	protein_coding
100708302	NC_031977.1	29332376	29342729	-	protein_coding
100708572	NC_031977.1	29350512	29358775	+	protein_coding
109204372	NC_031977.1	29359471	29362503	+	lncRNA
109204371	NC_031977.1	29364062	29365206	-	lncRNA
106096905	NC_031977.1	29368340	29393538	+	protein_coding
102080202	NC_031977.1	29379399	29381875	-	lncRNA
100708839	NC_031977.1	29396167	29408306	+	protein_coding
109204419	NC_031977.1	29408592	29414597	+	protein_coding
102081256	NC_031977.1	29420049	29434164	+	protein_coding
100709380	NC_031977.1	29442543	29458565	+	protein_coding
100709649	NC_031977.1	29461325	29472119	+	protein_coding
106096908	NC_031977.1	29478177	29487176	+	protein_coding
100701774	NC_031977.1	29497943	29576855	-	protein_coding
102081515	NC_031977.1	29519070	29562858	-	protein_coding
102081715	NC_031977.1	29592667	29593684	-	protein_coding
102077781	NC_031977.1	29593695	29603684	-	protein_coding
109204420	NC_031977.1	29641153	29644171	-	protein_coding
102082861	NC_031977.1	29671092	29754596	-	protein_coding
109204444	NC_031977.1	29675128	29686401	+	lncRNA
109204446	NC_031977.1	29762169	29763491	-	lncRNA
102080336	NC_031977.1	29802181	29802653	+	lncRNA
106096856	NC_031977.1	29808232	29809286	-	lncRNA
102080407	NC_031977.1	29810053	29829314	-	protein_coding
102080470	NC_031977.1	29842267	29859944	-	protein_coding
102075999	NC_031977.1	29865474	29871648	-	protein_coding
109194432	NC_031977.1	29889217	29907334	-	protein_coding
100702047	NC_031977.1	29913648	29923042	+	protein_coding
106096852	NC_031977.1	29922374	29929406	+	lncRNA
106096858	NC_031977.1	29931669	29943845	+	lncRNA
100702313	NC_031977.1	29962621	29999743	+	protein_coding
102081024	NC_031977.1	30001085	30012696	-	protein_coding
100700418	NC_031977.1	30012717	30026605	+	protein_coding
100702849	NC_031977.1	30030750	30046762	+	protein_coding
100700687	NC_031977.1	30051277	30056493	+	protein_coding
100703116	NC_031977.1	30056599	30062714	-	protein_coding
106096472	NC_031977.1	30064768	30072742	-	pseudogene
106096476	NC_031977.1	30073364	30082410	-	protein_coding
100703931	NC_031977.1	30084950	30102051	-	protein_coding
109204439	NC_031977.1	30092617	30097850	-	protein_coding
109204421	NC_031977.1	30104457	30110700	-	protein_coding
109204440	NC_031977.1	30112294	30118520	-	pseudogene
100704470	NC_031977.1	30119685	30126487	-	protein_coding
100704738	NC_031977.1	30126959	30133128	-	protein_coding
100705008	NC_031977.1	30134300	30146716	-	protein_coding
102081996	NC_031977.1	30147305	30159943	+	protein_coding
100705542	NC_031977.1	30162897	30186573	+	protein_coding
100700953	NC_031977.1	30187784	30207906	+	protein_coding
100705805	NC_031977.1	30195626	30210274	+	protein_coding
102082398	NC_031977.1	30204690	30213975	-	lncRNA
109204445	NC_031977.1	30214914	30215281	-	lncRNA
100706331	NC_031977.1	30216794	30233336	+	protein_coding
100701229	NC_031977.1	30234308	30244596	+	protein_coding
100701502	NC_031977.1	30245931	30249357	+	protein_coding
100706598	NC_031977.1	30282472	30348056	-	protein_coding
109204441	NC_031977.1	30359767	30362355	-	protein_coding
102083150	NC_031977.1	30386155	30398796	-	protein_coding
109204442	NC_031977.1	30418497	30433196	-	protein_coding
102075552	NC_031977.1	30427354	30429808	+	lncRNA
102076626	NC_031977.1	30459514	30464438	-	protein_coding
102075659	NC_031977.1	30478736	30484644	-	protein_coding
109204443	NC_031977.1	30486689	30489985	-	protein_coding
102075736	NC_031977.1	30514284	30520971	-	protein_coding
109204653	NC_031977.1	30523897	30529960	-	lncRNA
109204652	NC_031977.1	30531725	30535328	-	lncRNA
106096857	NC_031977.1	30542890	30548054	-	protein_coding
109204651	NC_031977.1	30557197	30562525	-	protein_coding
102076814	NC_031977.1	30592914	30602037	+	pseudogene
109204621	NC_031977.1	30614777	30617618	+	protein_coding
109204620	NC_031977.1	30617510	30620262	-	protein_coding
109204650	NC_031977.1	30733352	30748196	-	protein_coding
100700749	NC_031977.1	30753860	30755389	-	pseudogene
102080857	NC_031977.1	30781480	30808084	-	protein_coding
100711052	NC_031977.1	30809419	30815741	-	protein_coding
100710787	NC_031977.1	30819462	30824980	-	protein_coding
109204676	NC_031977.1	30845951	30846023	-	tRNA
100710519	NC_031977.1	30876110	30881464	-	protein_coding
100710260	NC_031977.1	30885092	30897872	+	protein_coding
100694169	NC_031977.1	30900424	30944297	-	protein_coding
100709995	NC_031977.1	30949862	30963014	+	protein_coding
100693895	NC_031977.1	30964303	30966021	+	protein_coding
100709722	NC_031977.1	30967181	30973679	+	protein_coding
100693632	NC_031977.1	30975959	30981050	+	protein_coding
100709451	NC_031977.1	30984596	31002360	+	protein_coding
109204551	NC_031977.1	30987521	30991800	-	lncRNA
102082707	NC_031977.1	31008194	31008919	+	lncRNA
100709186	NC_031977.1	31010163	31015078	-	protein_coding
100708915	NC_031977.1	31022714	31026434	-	protein_coding
109204552	NC_031977.1	31030068	31036449	+	protein_coding
100708644	NC_031977.1	31044025	31047986	-	protein_coding
100708368	NC_031977.1	31073961	31080822	-	protein_coding
106096443	NC_031977.1	31103633	31107373	-	protein_coding
109204422	NC_031977.1	31132472	31135322	-	protein_coding
100707831	NC_031977.1	31155461	31170029	-	misc_RNA
100704488	NC_031977.1	31179567	31185770	-	protein_coding
109204556	NC_031977.1	31187993	31189168	+	lncRNA
109204554	NC_031977.1	31207517	31210324	-	protein_coding
109194505	NC_031977.1	31230126	31233922	-	protein_coding
100690494	NC_031977.1	31252715	31255569	-	protein_coding
100690226	NC_031977.1	31263269	31278948	-	protein_coding
109204555	NC_031977.1	31272147	31273378	+	lncRNA
109204553	NC_031977.1	31282505	31285501	-	protein_coding
100712577	NC_031977.1	31288072	31300869	-	protein_coding
102082422	NC_031977.1	31302172	31313720	-	protein_coding
100696661	NC_031977.1	31309580	31312192	+	protein_coding
100712312	NC_031977.1	31316876	31324885	-	protein_coding
100711779	NC_031977.1	31323739	31334612	+	protein_coding
100696214	NC_031977.1	31336976	31342362	+	protein_coding
102081541	NC_031977.1	31342391	31344470	+	protein_coding
100711506	NC_031977.1	31345628	31354532	+	protein_coding
100695776	NC_031977.1	31356942	31363013	+	protein_coding
100694813	NC_031977.1	31391234	31436568	+	protein_coding
100694545	NC_031977.1	31449411	31466942	+	protein_coding
100710967	NC_031977.1	31471525	31505281	+	protein_coding
100694096	NC_031977.1	31547098	31562508	+	protein_coding
102080587	NC_031977.1	31565298	31566616	+	protein_coding
100693822	NC_031977.1	31614939	31617450	-	protein_coding
106099049	NC_031977.1	31628565	31679096	-	lncRNA
100710702	NC_031977.1	31681657	31687427	-	protein_coding
102080173	NC_031977.1	31688266	31692735	-	protein_coding
100710436	NC_031977.1	31692873	31698545	+	protein_coding
102079880	NC_031977.1	31700264	31728747	+	protein_coding
100693290	NC_031977.1	31730299	31739409	-	protein_coding
100710174	NC_031977.1	31742356	31753537	+	protein_coding
100709908	NC_031977.1	31765209	31778364	+	protein_coding
100709635	NC_031977.1	31777517	31808671	-	protein_coding
100692833	NC_031977.1	31822364	31861659	+	protein_coding
109204654	NC_031977.1	31896383	31899421	-	protein_coding
102078934	NC_031977.1	31913933	32179351	+	protein_coding
106097702	NC_031977.1	32016044	32023573	-	protein_coding
106099050	NC_031977.1	32143934	32149957	-	lncRNA
102078870	NC_031977.1	32168898	32169573	-	lncRNA
100692564	NC_031977.1	32502653	32531465	+	protein_coding
100709367	NC_031977.1	32531931	32539966	+	protein_coding
100692106	NC_031977.1	32540823	32557768	-	protein_coding
100706986	NC_031977.1	32569608	32573494	-	protein_coding
100708827	NC_031977.1	32598214	32604621	+	protein_coding
100708557	NC_031977.1	32605495	32608258	-	protein_coding
109204560	NC_031977.1	32607952	32609257	+	lncRNA
106097671	NC_031977.1	32610356	32624110	+	protein_coding
100708016	NC_031977.1	32625247	32632970	+	protein_coding
100707747	NC_031977.1	32636329	32645115	+	protein_coding
100534417	NC_031977.1	32648461	32660772	-	protein_coding
100707481	NC_031977.1	32666540	32680954	+	protein_coding
100691571	NC_031977.1	32685484	32690168	+	protein_coding
100691299	NC_031977.1	32690318	32695635	-	protein_coding
100691034	NC_031977.1	32696022	32698497	+	protein_coding
100707217	NC_031977.1	32700002	32711500	+	protein_coding
100711235	NC_031977.1	32713891	32719655	-	protein_coding
100706955	NC_031977.1	32719642	32734333	+	protein_coding
106099048	NC_031977.1	32734891	32739899	+	lncRNA
100709098	NC_031977.1	32741123	32757698	-	protein_coding
102083285	NC_031977.1	32761129	32788163	-	protein_coding
100706418	NC_031977.1	32767527	32773973	+	protein_coding
100696397	NC_031977.1	32788311	32795374	+	protein_coding
109204667	NC_031977.1	32795972	32796043	+	tRNA
109204677	NC_031977.1	32796973	32797044	-	tRNA
109204678	NC_031977.1	32797986	32798057	-	tRNA
109204668	NC_031977.1	32799037	32799108	+	tRNA
100693561	NC_031977.1	32799739	32809251	+	protein_coding
100706684	NC_031977.1	32809314	32821004	-	protein_coding
100706157	NC_031977.1	32821330	32830874	-	protein_coding
100705890	NC_031977.1	32830217	32851263	+	protein_coding
109204527	NC_031977.1	32841436	32846003	-	protein_coding
109204528	NC_031977.1	32850900	32866524	-	pseudogene
109204423	NC_031977.1	32871460	32880482	-	protein_coding
109204526	NC_031977.1	32883051	32887202	-	protein_coding
109204529	NC_031977.1	32887981	32892415	+	lncRNA
109204525	NC_031977.1	32891981	32903918	-	protein_coding
102078703	NC_031977.1	32907966	32908784	-	lncRNA
109204530	NC_031977.1	32927638	32928519	+	lncRNA
100701704	NC_031977.1	32928112	32935626	-	protein_coding
100692828	NC_031977.1	32951861	32986022	-	protein_coding
100692288	NC_031977.1	32990270	32992187	-	protein_coding
102077067	NC_031977.1	32995816	33009265	-	protein_coding
100706415	NC_031977.1	33013478	33026057	-	protein_coding
100700223	NC_031977.1	33036345	33045454	-	protein_coding
100699955	NC_031977.1	33062266	33074294	+	protein_coding
102077685	NC_031977.1	33078924	33097878	-	protein_coding
100705887	NC_031977.1	33110182	33117125	+	protein_coding
100699689	NC_031977.1	33119163	33126132	-	protein_coding
100705620	NC_031977.1	33129159	33130589	+	protein_coding
100699419	NC_031977.1	33177989	33219788	+	protein_coding
100705091	NC_031977.1	33220752	33228589	+	protein_coding
100699152	NC_031977.1	33238572	33270063	+	protein_coding
102078663	NC_031977.1	33271883	33279452	+	protein_coding
100698615	NC_031977.1	33279753	33354361	-	protein_coding
102076298	NC_031977.1	33386121	33392812	+	protein_coding
100698351	NC_031977.1	33400279	33466305	+	protein_coding
100704819	NC_031977.1	33466401	33470722	-	protein_coding
100704549	NC_031977.1	33471422	33473574	-	protein_coding
100704282	NC_031977.1	33474537	33485190	-	protein_coding
100698084	NC_031977.1	33485232	33492475	+	protein_coding
109204393	NC_031977.1	33543644	33545866	-	lncRNA
100704010	NC_031977.1	33696283	33740843	-	protein_coding
109204382	NC_031977.1	33800854	33802324	-	lncRNA
102079705	NC_031977.1	33802685	33803321	+	lncRNA
100697817	NC_031977.1	33814825	33828995	-	protein_coding
100697544	NC_031977.1	33829636	33847339	+	protein_coding
100703742	NC_031977.1	33858518	33860386	+	protein_coding
100697282	NC_031977.1	33860600	33863537	+	protein_coding
100703466	NC_031977.1	33881041	33906622	-	protein_coding
100703197	NC_031977.1	33955347	33990281	-	protein_coding
100697012	NC_031977.1	33991503	34001466	+	protein_coding
100702927	NC_031977.1	34001571	34009736	+	protein_coding
100696744	NC_031977.1	34009793	34033487	-	protein_coding
100702387	NC_031977.1	34035792	34047363	-	protein_coding
100702123	NC_031977.1	34047410	34051856	+	protein_coding
102081038	NC_031977.1	34052380	34054944	-	protein_coding
100696475	NC_031977.1	34056385	34080266	-	protein_coding
100696210	NC_031977.1	34082180	34090634	-	protein_coding
102081326	NC_031977.1	34091986	34110312	-	protein_coding
100534582	NC_031977.1	34112926	34157226	-	protein_coding
100701853	NC_031977.1	34197601	34309508	-	protein_coding
109204508	NC_031977.1	34274591	34276423	-	protein_coding
102081568	NC_031977.1	34284602	34292562	+	lncRNA
100701579	NC_031977.1	34310853	34315928	+	protein_coding
100695685	NC_031977.1	34315892	34322709	-	protein_coding
100695423	NC_031977.1	34323575	34338323	-	protein_coding
100701308	NC_031977.1	34340644	34342527	+	protein_coding
100701035	NC_031977.1	34343669	34406917	-	protein_coding
100700765	NC_031977.1	34409968	34419932	+	protein_coding
109204509	NC_031977.1	34450505	34453244	-	protein_coding
100694892	NC_031977.1	34559799	34625777	+	protein_coding
100698886	NC_031977.1	34626672	34638804	+	protein_coding
100694631	NC_031977.1	34639569	34642434	-	protein_coding
100695162	NC_031977.1	34694124	34696783	-	protein_coding
100694364	NC_031977.1	34712290	34779394	+	protein_coding
100705355	NC_031977.1	34779562	34785510	-	protein_coding
100694092	NC_031977.1	34789309	34853626	-	protein_coding
100693557	NC_031977.1	34874781	34902151	-	protein_coding
100693286	NC_031977.1	34902557	34905230	+	protein_coding
106098900	NC_031977.1	34910965	34912611	+	protein_coding
102060415	NC_031977.1	34950856	34953206	+	protein_coding
109204424	NC_031977.1	34957365	34958504	+	protein_coding
109204619	NC_031977.1	34964706	34966914	+	protein_coding
106096969	NC_031977.1	34967014	34970911	+	protein_coding
106096973	NC_031977.1	34973929	34975407	-	lncRNA
106096970	NC_031977.1	34977838	34980055	+	protein_coding
106096968	NC_031977.1	34987607	34990260	+	protein_coding
109204381	NC_031977.1	35002216	35004264	+	protein_coding
109204497	NC_031977.1	35009859	35011362	+	protein_coding
109204384	NC_031977.1	35017527	35019762	+	protein_coding
109204518	NC_031977.1	35021763	35022607	-	lncRNA
106096971	NC_031977.1	35025002	35036825	-	protein_coding
109204572	NC_031977.1	35042692	35048127	+	protein_coding
100695100	NC_031977.1	35046351	35126500	-	protein_coding
102077389	NC_031977.1	35131538	35144473	-	protein_coding
100698190	NC_031977.1	35145179	35155296	-	protein_coding
106097377	NC_031977.1	35158297	35159822	-	protein_coding
109204649	NC_031977.1	35166261	35168507	-	protein_coding
109204648	NC_031977.1	35183491	35185170	-	pseudogene
100698454	NC_031977.1	35191022	35192545	-	protein_coding
102077816	NC_031977.1	35227047	35233001	-	protein_coding
100704515	NC_031977.1	35358241	35359852	-	protein_coding
109204617	NC_031977.1	35381137	35383377	-	protein_coding
106098175	NC_031977.1	35390811	35392660	-	protein_coding
100705054	NC_031977.1	35398606	35422669	-	protein_coding
109204618	NC_031977.1	35412710	35413581	-	lncRNA
100705318	NC_031977.1	35432025	35433516	+	protein_coding
109204660	NC_031977.1	35448054	35448781	-	lncRNA
109204659	NC_031977.1	35454862	35455651	-	lncRNA
109204425	NC_031977.1	35479562	35480814	-	protein_coding
109204655	NC_031977.1	35482645	35484550	+	protein_coding
100705847	NC_031977.1	35505326	35507293	-	protein_coding
109204426	NC_031977.1	35514641	35516026	-	protein_coding
109204629	NC_031977.1	35525851	35527953	-	protein_coding
106098184	NC_031977.1	35529280	35531544	+	protein_coding
106098176	NC_031977.1	35538222	35540350	-	protein_coding
106098177	NC_031977.1	35551604	35553425	-	protein_coding
106098178	NC_031977.1	35559017	35560499	-	protein_coding
102076607	NC_031977.1	35568771	35570714	-	lncRNA
100694141	NC_031977.1	35600424	35630568	+	protein_coding
100706645	NC_031977.1	35639800	35642170	-	protein_coding
100694410	NC_031977.1	35642305	35645991	+	protein_coding
100694680	NC_031977.1	35686835	35689533	-	lncRNA
100706916	NC_031977.1	35692987	35702428	-	protein_coding
100707066	NC_031977.1	35704242	35706348	-	protein_coding
100707443	NC_031977.1	35711997	35714069	-	protein_coding
100707713	NC_031977.1	35727602	35782340	-	protein_coding
100707985	NC_031977.1	35788688	35832995	+	protein_coding
102077561	NC_031977.1	35839800	35844189	+	protein_coding
100708255	NC_031977.1	35859643	35865829	-	protein_coding
106098173	NC_031977.1	35861434	35878235	+	lncRNA
106098180	NC_031977.1	35890930	35897180	-	lncRNA
106098181	NC_031977.1	35901001	35902154	+	protein_coding
100708522	NC_031977.1	35931219	35968871	+	protein_coding
100708791	NC_031977.1	35980271	35986441	+	protein_coding
100709060	NC_031977.1	36006240	36029218	+	protein_coding
102078715	NC_031977.1	36038926	36042617	-	protein_coding
